Id,Probability
831,0.2707857
832,0.01893835
833,0.10191206
834,0.018875161
835,0.018875161
836,0.018875161
837,0.10518988
838,0.018875161
839,0.021335956
840,0.41590565
841,0.01893835
842,0.01893835
843,0.018875161
844,0.01893835
845,0.766247
846,0.4151424
847,0.01893835
848,0.018875161
849,0.021335956
850,0.01893835
851,0.018875161
852,0.018875161
853,0.01893835
854,0.018875161
855,0.018875161
856,0.018875161
857,0.018875161
858,0.018875161
859,0.018875161
860,0.10191206
861,0.2707857
862,0.018875161
863,0.01893835
864,0.01893835
865,0.018875161
866,0.018875161
867,0.018875161
868,0.018875161
869,0.09427706
870,0.018875161
871,0.01893835
872,0.10191206
873,0.018875161
874,0.018875161
875,0.01893835
876,0.018875161
877,0.018875161
878,0.021335956
879,0.018875161
880,0.018875161
881,0.018875161
882,0.018875161
883,0.20793714
884,0.01893835
885,0.018875161
886,0.018875161
887,0.1917204
888,0.44191596
889,0.018875161
890,0.01893835
891,0.018875161
892,0.01893835
893,0.5461151
894,0.79175997
895,0.018875161
896,0.018875161
897,0.018875161
898,0.01893835
899,0.018875161
900,0.018875161
901,0.018875161
902,0.021335956
903,0.01893835
904,0.018875161
905,0.018875161
906,0.01893835
907,0.1917204
908,0.16880716
909,0.09427706
910,0.018875161
911,0.018875161
912,0.018875161
913,0.018875161
914,0.01893835
915,0.021335956
916,0.018875161
917,0.018875161
918,0.018875161
919,0.018875161
920,0.018875161
921,0.01893835
922,0.01893835
923,0.2054567
924,0.018875161
925,0.018875161
926,0.10191206
927,0.018875161
928,0.01893835
929,0.01893835
930,0.23846616
931,0.49688175
932,0.021335956
933,0.018875161
934,0.021335956
935,0.018875161
936,0.018875161
937,0.018875161
938,0.01893835
939,0.021335956
940,0.018875161
941,0.018875161
942,0.018875161
943,0.09427706
944,0.09427706
945,0.01893835
946,0.018875161
947,0.018875161
948,0.021335956
949,0.021335956
950,0.018875161
951,0.018875161
952,0.10191206
953,0.018875161
954,0.018875161
955,0.10191206
956,0.10191206
957,0.01893835
958,0.018875161
959,0.018875161
960,0.018875161
961,0.018875161
962,0.021335956
963,0.01893835
964,0.021335956
965,0.021335956
966,0.01893835
967,0.09427706
968,0.01893835
969,0.10191206
970,0.24681024
971,0.018875161
972,0.42471048
973,0.018875161
974,0.01893835
975,0.018875161
976,0.018875161
977,0.01893835
978,0.01893835
979,0.018875161
980,0.8062324
981,0.018875161
982,0.01893835
983,0.01893835
984,0.018875161
985,0.01893835
986,0.23846616
987,0.018875161
988,0.021335956
989,0.018875161
990,0.018875161
991,0.018875161
992,0.018875161
993,0.01893835
994,0.01893835
995,0.018875161
996,0.50033754
997,0.01893835
998,0.01893835
999,0.01893835
1000,0.01893835
1001,0.018875161
1002,0.018875161
1003,0.01893835
1004,0.01893835
1005,0.01893835
1006,0.021335956
1007,0.10191206
1008,0.018875161
1009,0.018875161
1010,0.018875161
1011,0.021335956
1012,0.01893835
1013,0.018875161
1014,0.018875161
1015,0.018875161
1016,0.09427706
1017,0.018875161
1018,0.58763885
1019,0.018875161
1020,0.018875161
1021,0.018875161
1022,0.018875161
1023,0.018875161
1024,0.30008036
1025,0.018875161
1026,0.01893835
1027,0.01893835
1028,0.018875161
1029,0.018875161
1030,0.01893835
1031,0.018875161
1032,0.01893835
1033,0.018875161
1034,0.018875161
1035,0.018875161
1036,0.018875161
1037,0.01893835
1038,0.018875161
1039,0.01893835
1040,0.018875161
1041,0.018875161
1042,0.20793714
1043,0.018875161
1044,0.01893835
1045,0.01893835
1046,0.018875161
1047,0.018875161
1048,0.018875161
1049,0.018875161
1050,0.021335956
1051,0.018875161
1052,0.018875161
1053,0.09427706
1054,0.018875161
1055,0.021335956
1056,0.018875161
1057,0.018875161
1058,0.018875161
1059,0.018875161
1060,0.018875161
1061,0.16880716
1062,0.018875161
1063,0.01893835
1064,0.018875161
1065,0.01893835
1066,0.01893835
1067,0.018875161
1068,0.018875161
1069,0.01893835
1070,0.018875161
1071,0.018875161
1072,0.01893835
1073,0.58763885
1074,0.018875161
1075,0.01893835
1076,0.021335956
1077,0.01893835
1078,0.018875161
1079,0.10191206
1080,0.01893835
1081,0.018875161
1082,0.16880716
1083,0.01893835
1084,0.10191206
1085,0.01893835
1086,0.018875161
1087,0.018875161
1088,0.021335956
1089,0.5847554
1090,0.018875161
1091,0.018875161
1092,0.018875161
1093,0.018875161
1094,0.018875161
1095,0.018875161
1096,0.018875161
1097,0.018875161
1098,0.018875161
1099,0.09427706
1100,0.018875161
1101,0.018875161
1102,0.01893835
1103,0.018875161
1104,0.018875161
1105,0.01893835
1106,0.018875161
1107,0.018875161
1108,0.021335956
1109,0.10518988
1110,0.01893835
1111,0.021335956
1112,0.021335956
1113,0.018875161
1114,0.018875161
1115,0.021335956
1116,0.018875161
1117,0.09427706
1118,0.24681024
1119,0.018875161
1120,0.021335956
1121,0.018875161
1122,0.018875161
1123,0.018875161
1124,0.10518988
1125,0.018875161
1126,0.01893835
1127,0.01893835
1128,0.1917204
1129,0.018875161
1130,0.01893835
1131,0.021335956
1132,0.88256663
1133,0.021335956
1134,0.018875161
1135,0.16880716
1136,0.018875161
1137,0.018875161
1138,0.018875161
1139,0.018875161
1140,0.01893835
1141,0.018875161
1142,0.018875161
1143,0.10191206
1144,0.7032166
1145,0.021335956
1146,0.01893835
1147,0.01893835
1148,0.018875161
1149,0.01893835
1150,0.018875161
1151,0.018875161
1152,0.018875161
1153,0.018875161
1154,0.018875161
1155,0.018875161
1156,0.018875161
1157,0.6965924
1158,0.72044194
1159,0.021335956
1160,0.018875161
1161,0.1917204
1162,0.018875161
1163,0.018875161
1164,0.01893835
1165,0.16714588
1166,0.018875161
1167,0.88256663
1168,0.018875161
1169,0.10191206
1170,0.018875161
1171,0.49978182
1172,0.01893835
1173,0.01893835
1174,0.018875161
1175,0.10191206
1176,0.5847554
1177,0.88256663
1178,0.24681024
1179,0.01893835
1180,0.018875161
1181,0.6551211
1182,0.021335956
1183,0.01893835
1184,0.16880716
1185,0.018875161
1186,0.10191206
1187,0.018875161
1188,0.78883773
1189,0.018875161
1190,0.018875161
1191,0.6177541
1192,0.018875161
1193,0.39529297
1194,0.018875161
1195,0.01893835
1196,0.01893835
1197,0.018875161
1198,0.018875161
1199,0.018875161
1200,0.021335956
1201,0.018875161
1202,0.018875161
1203,0.018875161
1204,0.018875161
1205,0.01893835
1206,0.018875161
1207,0.6906198
1208,0.10191206
1209,0.01893835
1210,0.021335956
1211,0.01893835
1212,0.018875161
1213,0.018875161
1214,0.018875161
1215,0.8744095
1216,0.01893835
1217,0.09427706
1218,0.018875161
1219,0.16880716
1220,0.018875161
1221,0.018875161
1222,0.10191206
1223,0.24681024
1224,0.018875161
1225,0.018875161
1226,0.018875161
1227,0.018875161
1228,0.018875161
1229,0.52093506
1230,0.52093506
1231,0.01893835
1232,0.20793714
1233,0.018875161
1234,0.84971577
1235,0.8804887
1236,0.018875161
1237,0.01893835
1238,0.5675966
1239,0.01893835
1240,0.018875161
1241,0.018875161
1242,0.10191206
1243,0.018875161
1244,0.018875161
1245,0.018875161
1246,0.2054567
1247,0.021335956
1248,0.018875161
1249,0.021335956
1250,0.021335956
1251,0.24681024
1252,0.16880716
1253,0.018875161
1254,0.01893835
1255,0.01893835
1256,0.10191206
1257,0.01893835
1258,0.021335956
1259,0.018875161
1260,0.24744403
1261,0.01893835
1262,0.10191206
1263,0.021335956
1264,0.01893835
1265,0.01893835
1266,0.10191206
1267,0.018875161
1268,0.01893835
1269,0.018875161
1270,0.018875161
1271,0.018875161
1272,0.10518988
1273,0.24681024
1274,0.01893835
1275,0.25449714
1276,0.7882314
1277,0.018875161
1278,0.2054567
1279,0.018875161
1280,0.018875161
1281,0.1917204
1282,0.018875161
1283,0.10518988
1284,0.021335956
1285,0.018875161
1286,0.018875161
1287,0.01893835
1288,0.09427706
1289,0.01893835
1290,0.01893835
1291,0.018875161
1292,0.018875161
1293,0.10191206
1294,0.818861
1295,0.018875161
1296,0.018875161
1297,0.018875161
1298,0.01893835
1299,0.018875161
1300,0.018875161
1301,0.018875161
1302,0.018875161
1303,0.1917204
1304,0.018875161
1305,0.018875161
1306,0.018875161
1307,0.01893835
1308,0.018875161
1309,0.01893835
1310,0.16880716
1311,0.01893835
1312,0.018875161
1313,0.01893835
1314,0.018875161
1315,0.01893835
1316,0.018875161
1317,0.5753205
1318,0.018875161
1319,0.018875161
1320,0.018875161
1321,0.018875161
1322,0.021335956
1323,0.018875161
1324,0.10191206
1325,0.01893835
1326,0.01893835
1327,0.01893835
1328,0.01893835
1329,0.16714588
1330,0.01893835
1331,0.09427706
1332,0.018875161
1333,0.021335956
1334,0.018875161
1335,0.018875161
1336,0.018875161
1337,0.018875161
1338,0.10518988
1339,0.4747127
1340,0.10191206
1341,0.01893835
1342,0.018875161
1343,0.01893835
1344,0.01893835
1345,0.021335956
1346,0.01893835
1347,0.018875161
1348,0.018875161
1349,0.16880716
1350,0.018875161
1351,0.018875161
1352,0.10191206
1353,0.01893835
1354,0.018875161
1355,0.018875161
1356,0.01893835
1357,0.018875161
1358,0.018875161
1359,0.01893835
1360,0.018875161
1361,0.10191206
1362,0.018875161
1363,0.018875161
1364,0.018875161
1365,0.01893835
1366,0.018875161
1367,0.018875161
1368,0.2054567
1369,0.4747127
1370,0.018875161
1371,0.10191206
1372,0.018875161
1373,0.021335956
1374,0.10191206
1375,0.018875161
1376,0.018875161
1377,0.43160245
1378,0.018875161
1379,0.018875161
1380,0.018875161
1381,0.16714588
1382,0.10518988
1383,0.018875161
1384,0.018875161
1385,0.01893835
1386,0.01893835
1387,0.01893835
1388,0.16880716
1389,0.018875161
1390,0.018875161
1391,0.01893835
1392,0.018875161
1393,0.018875161
1394,0.018875161
1395,0.01893835
1396,0.10191206
1397,0.10191206
1398,0.021335956
1399,0.30008036
1400,0.1917204
1401,0.021335956
1402,0.021335956
1403,0.018875161
1404,0.018875161
1405,0.018875161
1406,0.01893835
1407,0.09427706
1408,0.018875161
1409,0.018875161
1410,0.01893835
1411,0.018875161
1412,0.01893835
1413,0.021335956
1414,0.018875161
1415,0.01893835
1416,0.018875161
1417,0.10191206
1418,0.018875161
1419,0.65685236
1420,0.018875161
1421,0.018875161
1422,0.018875161
1423,0.018875161
1424,0.01893835
1425,0.018875161
1426,0.01893835
1427,0.01893835
1428,0.01893835
1429,0.018875161
1430,0.018875161
1431,0.10191206
1432,0.01893835
1433,0.01893835
1434,0.018875161
1435,0.01893835
1436,0.635127
1437,0.01893835
1438,0.01893835
1439,0.018875161
1440,0.2054567
1441,0.018875161
1442,0.018875161
1443,0.018875161
1444,0.018875161
1445,0.01893835
1446,0.25449714
1447,0.01893835
1448,0.018875161
1449,0.018875161
1450,0.018875161
1451,0.09427706
1452,0.021335956
1453,0.018875161
1454,0.018875161
1455,0.01893835
1456,0.30008036
1457,0.01893835
1458,0.01893835
1459,0.018875161
1460,0.018875161
1461,0.018875161
1462,0.018875161
1463,0.021335956
1464,0.018875161
1465,0.01893835
1466,0.018875161
1467,0.018875161
1468,0.018875161
1469,0.3057794
1470,0.01893835
1471,0.2054567
1472,0.09427706
1473,0.018875161
1474,0.018875161
1475,0.5847554
1476,0.018875161
1477,0.018875161
1478,0.018875161
1479,0.09427706
1480,0.018875161
1481,0.018875161
1482,0.09427706
1483,0.018875161
1484,0.018875161
1485,0.55633706
1486,0.3083667
1487,0.018875161
1488,0.01893835
1489,0.018875161
1490,0.021335956
1491,0.10191206
1492,0.021335956
1493,0.018875161
1494,0.021335956
1495,0.16880716
1496,0.01893835
1497,0.018875161
1498,0.018875161
1499,0.018875161
1500,0.01893835
1501,0.021335956
1502,0.09427706
1503,0.01893835
1504,0.09427706
1505,0.018875161
1506,0.16880716
1507,0.01893835
1508,0.01893835
1509,0.018875161
1510,0.018875161
1511,0.018875161
1512,0.01893835
1513,0.01893835
1514,0.01893835
1515,0.01893835
1516,0.018875161
1517,0.10191206
1518,0.01893835
1519,0.021335956
1520,0.018875161
1521,0.10191206
1522,0.018875161
1523,0.018875161
1524,0.018875161
1525,0.018875161
1526,0.10191206
1527,0.018875161
1528,0.018875161
1529,0.018875161
1530,0.018875161
1531,0.01893835
1532,0.10191206
1533,0.018875161
1534,0.01893835
1535,0.01893835
1536,0.018875161
1537,0.2054567
1538,0.018875161
1539,0.018875161
1540,0.018875161
1541,0.10191206
1542,0.01893835
1543,0.018875161
1544,0.018875161
1545,0.018875161
1546,0.018875161
1547,0.01893835
1548,0.10191206
1549,0.018875161
1550,0.021335956
1551,0.01893835
1552,0.01893835
1553,0.018875161
1554,0.01893835
1555,0.7351229
1556,0.01893835
1557,0.01893835
1558,0.7118454
1559,0.01893835
1560,0.3057794
1561,0.018875161
1562,0.018875161
1563,0.018875161
1564,0.018875161
1565,0.10191206
1566,0.018875161
1567,0.018875161
1568,0.018875161
1569,0.01893835
1570,0.20793714
1571,0.018875161
1572,0.018875161
1573,0.018875161
1574,0.018875161
1575,0.018875161
1576,0.01893835
1577,0.018875161
1578,0.01893835
1579,0.018875161
1580,0.018875161
1581,0.018875161
1582,0.018875161
1583,0.018875161
1584,0.01893835
1585,0.018875161
1586,0.018875161
1587,0.01893835
1588,0.10518988
1589,0.021335956
1590,0.018875161
1591,0.01893835
1592,0.018875161
1593,0.018875161
1594,0.2054567
1595,0.01893835
1596,0.01893835
1597,0.018875161
1598,0.021335956
1599,0.018875161
1600,0.018875161
1601,0.018875161
1602,0.018875161
1603,0.01893835
1604,0.01893835
1605,0.01893835
1606,0.01893835
1607,0.018875161
1608,0.01893835
1609,0.018875161
1610,0.018875161
1611,0.01893835
1612,0.018875161
1613,0.018875161
1614,0.01893835
1615,0.018875161
1616,0.8839087
1617,0.7165769
1618,0.018875161
1619,0.24681024
1620,0.5753205
1621,0.7266168
1622,0.018875161
1623,0.75016385
1624,0.018875161
1625,0.018875161
1626,0.018875161
1627,0.018875161
1628,0.018875161
1629,0.01893835
1630,0.01893835
1631,0.018875161
1632,0.41631866
1633,0.01893835
1634,0.018875161
1635,0.01893835
1636,0.10191206
1637,0.018875161
1638,0.01893835
1639,0.018875161
1640,0.10518988
1641,0.01893835
1642,0.018875161
1643,0.01893835
1644,0.018875161
1645,0.018875161
1646,0.018875161
1647,0.88256663
1648,0.10191206
1649,0.021335956
1650,0.018875161
1651,0.7352632
1652,0.018875161
1653,0.018875161
1654,0.10191206
1655,0.018875161
1656,0.018875161
1657,0.018875161
1658,0.018875161
1659,0.021335956
1660,0.55045485
1661,0.09427706
1662,0.018875161
1663,0.018875161
1664,0.018875161
1665,0.018875161
